chrPeak	startPeak	endPeak	idPeak	scorePeak	strandPeak	chrfeature	startfeature	endfeature	widthfeature	strandfeature	tx_name	feature_name
chr19	14308011	14308357	ZNF281_ChIPseq_peak_37046	1	*	chr19	14294509	14316796	22287	-	ENST00000340736.6	Intron
chr19	14309237	14309743	ZNF281_ChIPseq_peak_37047	1	*	chr19	14294509	14316796	22287	-	ENST00000340736.6	Intron
chr19	14313459	14314649	ZNF281_ChIPseq_peak_37048a	1	*	chr19	14294509	14316796	22287	-	ENST00000340736.6	Intron
chr19	14313459	14314649	ZNF281_ChIPseq_peak_37048b	1	*	chr19	14294509	14316796	22287	-	ENST00000340736.6	Intron
chr19	14313459	14314649	ZNF281_ChIPseq_peak_37048c	1	*	chr19	14294509	14316796	22287	-	ENST00000340736.6	Intron
chr19	14499844	14500356	ZNF281_ChIPseq_peak_37071a	1	*	chr19	14499630	14501735	2105	+	ENST00000242786.5	Intron
chr19	14499844	14500356	ZNF281_ChIPseq_peak_37071b	1	*	chr19	14499630	14501735	2105	+	ENST00000242786.5	Intron
chr19	14647549	14648373	ZNF281_ChIPseq_peak_37090	1	*	chr19	14640523	14673336	32813	+	ENST00000600083.1	Intron
chr19	14653838	14653993	ZNF281_ChIPseq_peak_37091	1	*	chr19	14640523	14673336	32813	+	ENST00000600083.1	Intron
chr19	14661189	14661423	ZNF281_ChIPseq_peak_37092	1	*	chr19	14640523	14673336	32813	+	ENST00000600083.1	Intron
chr19	14666893	14667045	ZNF281_ChIPseq_peak_37093	1	*	chr19	14640523	14673336	32813	+	ENST00000600083.1	Intron
chr19	14667300	14667703	ZNF281_ChIPseq_peak_37094a	1	*	chr19	14640523	14673336	32813	+	ENST00000600083.1	Intron
chr19	14667300	14667703	ZNF281_ChIPseq_peak_37094b	1	*	chr19	14640523	14673336	32813	+	ENST00000600083.1	Intron
chr19	14669620	14669829	ZNF281_ChIPseq_peak_37095	1	*	chr19	14640523	14673336	32813	+	ENST00000600083.1	Intron
chr19	14672670	14672938	ZNF281_ChIPseq_peak_37096	1	*	chr19	14640523	14673336	32813	+	ENST00000600083.1	Intron
chr19	14874398	14874660	ZNF281_ChIPseq_peak_37105	1	*	chr19	14867157	14875244	8087	-	ENST00000315576.3	Intron
chr19	15086665	15086818	ZNF281_ChIPseq_peak_37110	1	*	chr19	15083729	15087572	3843	-	ENST00000598504.1	Intron
chr19	15125476	15125663	ZNF281_ChIPseq_peak_37112	1	*	chr19	15124588	15131272	6684	+	ENST00000292574.3	Intron
chr19	15283679	15283893	ZNF281_ChIPseq_peak_37118	1	*	chr19	15281636	15284878	3242	-	ENST00000263388.2	Intron
chr19	15286489	15286699	ZNF281_ChIPseq_peak_37119	1	*	chr19	15285211	15288335	3124	-	ENST00000263388.2	Intron
chr19	15306198	15307147	ZNF281_ChIPseq_peak_37123a	1	*	chr19	15303330	15308310	4980	-	ENST00000263388.2	Intron
chr19	15306198	15307147	ZNF281_ChIPseq_peak_37123b	1	*	chr19	15303330	15308310	4980	-	ENST00000263388.2	Intron
chr19	15356917	15357219	ZNF281_ChIPseq_peak_37133	1	*	chr19	15355573	15364962	9389	-	ENST00000263377.2	Intron
chr19	15362747	15363070	ZNF281_ChIPseq_peak_37134	1	*	chr19	15355573	15364962	9389	-	ENST00000263377.2	Intron
chr19	15363974	15364119	ZNF281_ChIPseq_peak_37135	1	*	chr19	15355573	15364962	9389	-	ENST00000263377.2	Intron
chr19	15366443	15366747	ZNF281_ChIPseq_peak_37136	1	*	chr19	15366403	15366874	471	-	ENST00000263377.2	Intron
chr19	15389141	15389383	ZNF281_ChIPseq_peak_37138	1	*	chr19	15383944	15391074	7130	-	ENST00000263377.2	Intron
chr19	15489883	15490063	ZNF281_ChIPseq_peak_37144	1	*	chr19	15487825	15490523	2698	-	ENST00000269701.2	Intron
chr19	15528621	15528808	ZNF281_ChIPseq_peak_37146	1	*	chr19	15521405	15529721	8316	-	ENST00000594594.2	Intron
chr19	15542945	15543797	ZNF281_ChIPseq_peak_37150a	1	*	chr19	15540900	15547616	6716	-	ENST00000389282.4	Intron
chr19	15542945	15543797	ZNF281_ChIPseq_peak_37150b	1	*	chr19	15540900	15547616	6716	-	ENST00000389282.4	Intron
chr19	15544011	15544512	ZNF281_ChIPseq_peak_37151	1	*	chr19	15540900	15547616	6716	-	ENST00000389282.4	Intron
chr19	15553162	15553495	ZNF281_ChIPseq_peak_37152	1	*	chr19	15551455	15558913	7458	-	ENST00000389282.4	Intron
chr19	16224605	16225010	ZNF281_ChIPseq_peak_37180	1	*	chr19	16222835	16229035	6200	+	ENST00000300935.3	Intron
chr19	16310340	16310628	ZNF281_ChIPseq_peak_37183	1	*	chr19	16308879	16314269	5390	+	ENST00000291439.3	Intron
chr19	16312750	16312997	ZNF281_ChIPseq_peak_37184	1	*	chr19	16308879	16314269	5390	+	ENST00000291439.3	Intron
chr19	16326034	16326196	ZNF281_ChIPseq_peak_37185	1	*	chr19	16319988	16337231	17243	+	ENST00000291439.3	Intron
chr19	16632882	16633068	ZNF281_ChIPseq_peak_37208	1	*	chr19	16630163	16664580	34417	-	ENST00000409035.1	Intron
chr19	16632882	16633068	ZNF281_ChIPseq_peak_37208	1	*	chr19	16632465	16633862	1397	-	ENST00000546361.2	Intron
chr19	16659193	16659431	ZNF281_ChIPseq_peak_37213	1	*	chr19	16630163	16664580	34417	-	ENST00000409035.1	Intron
chr19	16683799	16684068	ZNF281_ChIPseq_peak_37215	1	*	chr19	16677468	16687453	9985	-	ENST00000409035.1	Intron
chr19	16695196	16695697	ZNF281_ChIPseq_peak_37216	1	*	chr19	16689220	16708240	19020	-	ENST00000409035.1	Intron
chr19	16695196	16695697	ZNF281_ChIPseq_peak_37216	1	*	chr19	16689220	16738682	49462	-	ENST00000263390.3	Intron
chr19	16695196	16695697	ZNF281_ChIPseq_peak_37216	1	*	chr19	16689220	16757906	68686	-	ENST00000600705.1	Intron
chr19	16697812	16698123	ZNF281_ChIPseq_peak_37217	1	*	chr19	16689220	16708240	19020	-	ENST00000409035.1	Intron
chr19	16697812	16698123	ZNF281_ChIPseq_peak_37217	1	*	chr19	16689220	16738682	49462	-	ENST00000263390.3	Intron
chr19	16697812	16698123	ZNF281_ChIPseq_peak_37217	1	*	chr19	16689220	16757906	68686	-	ENST00000600705.1	Intron
chr19	16699573	16700093	ZNF281_ChIPseq_peak_37218a	1	*	chr19	16689220	16708240	19020	-	ENST00000409035.1	Intron
chr19	16699573	16700093	ZNF281_ChIPseq_peak_37218a	1	*	chr19	16689220	16738682	49462	-	ENST00000263390.3	Intron
chr19	16699573	16700093	ZNF281_ChIPseq_peak_37218a	1	*	chr19	16689220	16757906	68686	-	ENST00000600705.1	Intron
chr19	16699573	16700093	ZNF281_ChIPseq_peak_37218b	1	*	chr19	16689220	16708240	19020	-	ENST00000409035.1	Intron
chr19	16699573	16700093	ZNF281_ChIPseq_peak_37218b	1	*	chr19	16689220	16738682	49462	-	ENST00000263390.3	Intron
chr19	16699573	16700093	ZNF281_ChIPseq_peak_37218b	1	*	chr19	16689220	16757906	68686	-	ENST00000600705.1	Intron
chr19	16700704	16701115	ZNF281_ChIPseq_peak_37219a	1	*	chr19	16689220	16708240	19020	-	ENST00000409035.1	Intron
chr19	16700704	16701115	ZNF281_ChIPseq_peak_37219a	1	*	chr19	16689220	16738682	49462	-	ENST00000263390.3	Intron
chr19	16700704	16701115	ZNF281_ChIPseq_peak_37219a	1	*	chr19	16689220	16757906	68686	-	ENST00000600705.1	Intron
chr19	16700704	16701115	ZNF281_ChIPseq_peak_37219b	1	*	chr19	16689220	16708240	19020	-	ENST00000409035.1	Intron
chr19	16700704	16701115	ZNF281_ChIPseq_peak_37219b	1	*	chr19	16689220	16738682	49462	-	ENST00000263390.3	Intron
chr19	16700704	16701115	ZNF281_ChIPseq_peak_37219b	1	*	chr19	16689220	16757906	68686	-	ENST00000600705.1	Intron
chr19	16702813	16703023	ZNF281_ChIPseq_peak_37220	1	*	chr19	16689220	16708240	19020	-	ENST00000409035.1	Intron
chr19	16702813	16703023	ZNF281_ChIPseq_peak_37220	1	*	chr19	16689220	16738682	49462	-	ENST00000263390.3	Intron
chr19	16702813	16703023	ZNF281_ChIPseq_peak_37220	1	*	chr19	16689220	16757906	68686	-	ENST00000600705.1	Intron
chr19	16711362	16711535	ZNF281_ChIPseq_peak_37221	1	*	chr19	16708264	16738682	30418	-	ENST00000409035.1	Intron
chr19	16711362	16711535	ZNF281_ChIPseq_peak_37221	1	*	chr19	16689220	16738682	49462	-	ENST00000263390.3	Intron
chr19	16711362	16711535	ZNF281_ChIPseq_peak_37221	1	*	chr19	16689220	16757906	68686	-	ENST00000600705.1	Intron
chr19	16716984	16717590	ZNF281_ChIPseq_peak_37222	1	*	chr19	16708264	16738682	30418	-	ENST00000409035.1	Intron
chr19	16716984	16717590	ZNF281_ChIPseq_peak_37222	1	*	chr19	16689220	16738682	49462	-	ENST00000263390.3	Intron
chr19	16716984	16717590	ZNF281_ChIPseq_peak_37222	1	*	chr19	16689220	16757906	68686	-	ENST00000600705.1	Intron
chr19	16722780	16723018	ZNF281_ChIPseq_peak_37223	1	*	chr19	16708264	16738682	30418	-	ENST00000409035.1	Intron
chr19	16722780	16723018	ZNF281_ChIPseq_peak_37223	1	*	chr19	16689220	16738682	49462	-	ENST00000263390.3	Intron
chr19	16722780	16723018	ZNF281_ChIPseq_peak_37223	1	*	chr19	16689220	16757906	68686	-	ENST00000600705.1	Intron
chr19	16737623	16737890	ZNF281_ChIPseq_peak_37224	1	*	chr19	16708264	16738682	30418	-	ENST00000409035.1	Intron
chr19	16737623	16737890	ZNF281_ChIPseq_peak_37224	1	*	chr19	16689220	16738682	49462	-	ENST00000263390.3	Intron
chr19	16737623	16737890	ZNF281_ChIPseq_peak_37224	1	*	chr19	16689220	16757906	68686	-	ENST00000600705.1	Intron
chr19	16843134	16843401	ZNF281_ChIPseq_peak_37229	1	*	chr19	16842089	16847444	5355	+	ENST00000518676.1	Intron
chr19	16906816	16906997	ZNF281_ChIPseq_peak_37230	1	*	chr19	16905364	16908542	3178	+	ENST00000518676.1	Intron
chr19	16963006	16963164	ZNF281_ChIPseq_peak_37232	1	*	chr19	16962345	16963879	1534	+	ENST00000379803.1	Intron
chr19	16984246	16984407	ZNF281_ChIPseq_peak_37234	1	*	chr19	16982209	16986865	4656	+	ENST00000379803.1	Intron
chr19	17067865	17068481	ZNF281_ChIPseq_peak_37243a	1	*	chr19	17063010	17068662	5652	-	ENST00000443236.1	Intron
chr19	17067865	17068481	ZNF281_ChIPseq_peak_37243b	1	*	chr19	17063010	17068662	5652	-	ENST00000443236.1	Intron
chr19	17069005	17069238	ZNF281_ChIPseq_peak_37244	1	*	chr19	17068725	17081700	12975	-	ENST00000443236.1	Intron
chr19	17071998	17072458	ZNF281_ChIPseq_peak_37245	1	*	chr19	17068725	17081700	12975	-	ENST00000443236.1	Intron
chr19	17180186	17180357	ZNF281_ChIPseq_peak_37249	1	*	chr19	17179896	17184083	4187	-	ENST00000593360.1	Intron
chr19	17189877	17190022	ZNF281_ChIPseq_peak_37251	1	*	chr19	17186684	17212469	25785	+	ENST00000595618.1	Intron
chr19	17218816	17219156	ZNF281_ChIPseq_peak_37252	1	*	chr19	17213367	17256206	42839	+	ENST00000595618.1	Intron
chr19	17246147	17246592	ZNF281_ChIPseq_peak_37253	1	*	chr19	17213367	17256206	42839	+	ENST00000595618.1	Intron
chr19	17352242	17352783	ZNF281_ChIPseq_peak_37258a	1	*	chr19	17351574	17355751	4177	-	ENST00000291442.3	Intron
chr19	17352242	17352783	ZNF281_ChIPseq_peak_37258a	1	*	chr19	17351574	17362390	10816	-	ENST00000594059.1	Intron
chr19	17352242	17352783	ZNF281_ChIPseq_peak_37258b	1	*	chr19	17351574	17355751	4177	-	ENST00000291442.3	Intron
chr19	17352242	17352783	ZNF281_ChIPseq_peak_37258b	1	*	chr19	17351574	17362390	10816	-	ENST00000594059.1	Intron
chr19	17354570	17354725	ZNF281_ChIPseq_peak_37259	1	*	chr19	17351574	17355751	4177	-	ENST00000291442.3	Intron
chr19	17354570	17354725	ZNF281_ChIPseq_peak_37259	1	*	chr19	17351574	17362390	10816	-	ENST00000594059.1	Intron
chr19	17358686	17359433	ZNF281_ChIPseq_peak_37261a	1	*	chr19	17351574	17362390	10816	-	ENST00000594059.1	Intron
chr19	17358686	17359433	ZNF281_ChIPseq_peak_37261b	1	*	chr19	17351574	17362390	10816	-	ENST00000594059.1	Intron
chr19	17360054	17360330	ZNF281_ChIPseq_peak_37262	1	*	chr19	17351574	17362390	10816	-	ENST00000594059.1	Intron
chr19	17463698	17463962	ZNF281_ChIPseq_peak_37280	1	*	chr19	17463177	17471336	8159	-	ENST00000252590.4	Intron
chr19	17481330	17481559	ZNF281_ChIPseq_peak_37281	1	*	chr19	17477004	17487728	10724	-	ENST00000252590.4	Intron
chr19	17607234	17607462	ZNF281_ChIPseq_peak_37298	1	*	chr19	17599926	17608063	8137	+	ENST00000252595.7	Intron
chr19	17691184	17691433	ZNF281_ChIPseq_peak_37305	1	*	chr19	17690418	17691507	1089	+	ENST00000252599.4	Intron
chr19	17725308	17725767	ZNF281_ChIPseq_peak_37307a	1	*	chr19	17722664	17728510	5846	-	ENST00000428389.2	Intron
chr19	17725308	17725767	ZNF281_ChIPseq_peak_37307b	1	*	chr19	17722664	17728510	5846	-	ENST00000428389.2	Intron
chr19	17727034	17728058	ZNF281_ChIPseq_peak_37308a	1	*	chr19	17722664	17728510	5846	-	ENST00000428389.2	Intron
chr19	17727034	17728058	ZNF281_ChIPseq_peak_37308b	1	*	chr19	17722664	17728510	5846	-	ENST00000428389.2	Intron
chr19	17727034	17728058	ZNF281_ChIPseq_peak_37308c	1	*	chr19	17722664	17728510	5846	-	ENST00000428389.2	Intron
chr19	17728788	17728985	ZNF281_ChIPseq_peak_37309	1	*	chr19	17728658	17729229	571	-	ENST00000428389.2	Intron
chr19	17763786	17764029	ZNF281_ChIPseq_peak_37311	1	*	chr19	17763486	17766082	2596	-	ENST00000428389.2	Intron
chr19	17786627	17786772	ZNF281_ChIPseq_peak_37313	1	*	chr19	17785565	17786820	1255	-	ENST00000428389.2	Intron
chr19	17788901	17789055	ZNF281_ChIPseq_peak_37314	1	*	chr19	17786850	17798986	12136	-	ENST00000428389.2	Intron
chr19	17790863	17791410	ZNF281_ChIPseq_peak_37315	1	*	chr19	17786850	17798986	12136	-	ENST00000428389.2	Intron
chr19	17792492	17792664	ZNF281_ChIPseq_peak_37316	1	*	chr19	17786850	17798986	12136	-	ENST00000428389.2	Intron
chr19	17796673	17798360	ZNF281_ChIPseq_peak_37317a	1	*	chr19	17786850	17798986	12136	-	ENST00000428389.2	Intron
chr19	17796673	17798360	ZNF281_ChIPseq_peak_37317b	1	*	chr19	17786850	17798986	12136	-	ENST00000428389.2	Intron
chr19	17796673	17798360	ZNF281_ChIPseq_peak_37317c	1	*	chr19	17786850	17798986	12136	-	ENST00000428389.2	Intron
chr19	17830466	17830771	ZNF281_ChIPseq_peak_37321	1	*	chr19	17830429	17831744	1315	+	ENST00000324096.4	Intron
chr19	17831095	17831523	ZNF281_ChIPseq_peak_37322	1	*	chr19	17830429	17831744	1315	+	ENST00000324096.4	Intron
chr19	17862463	17862627	ZNF281_ChIPseq_peak_37327	1	*	chr19	17858623	17865125	6502	+	ENST00000594202.1	Intron
chr19	17868953	17869144	ZNF281_ChIPseq_peak_37329	1	*	chr19	17866000	17873570	7570	+	ENST00000594202.1	Intron
chr19	17889963	17890965	ZNF281_ChIPseq_peak_37332	1	*	chr19	17889693	17892039	2346	+	ENST00000594202.1	Intron
chr19	17891363	17891523	ZNF281_ChIPseq_peak_37333	1	*	chr19	17889693	17892039	2346	+	ENST00000594202.1	Intron
chr19	17984490	17984730	ZNF281_ChIPseq_peak_37341	1	*	chr19	17983485	17984946	1461	+	ENST00000222248.3	Intron
chr19	18049163	18049410	ZNF281_ChIPseq_peak_37346	1	*	chr19	18047388	18053464	6076	+	ENST00000597436.1	Intron
chr19	18053187	18053365	ZNF281_ChIPseq_peak_37347	1	*	chr19	18047388	18053464	6076	+	ENST00000597436.1	Intron
chr19	18077495	18079310	ZNF281_ChIPseq_peak_37353a	1	*	chr19	18065490	18084616	19126	+	ENST00000222249.9	Intron
chr19	18077495	18079310	ZNF281_ChIPseq_peak_37353b	1	*	chr19	18065490	18084616	19126	+	ENST00000222249.9	Intron
chr19	18077495	18079310	ZNF281_ChIPseq_peak_37353c	1	*	chr19	18065490	18084616	19126	+	ENST00000222249.9	Intron
chr19	18077495	18079310	ZNF281_ChIPseq_peak_37353d	1	*	chr19	18065490	18084616	19126	+	ENST00000222249.9	Intron
chr19	18079809	18080484	ZNF281_ChIPseq_peak_37354a	1	*	chr19	18065490	18084616	19126	+	ENST00000222249.9	Intron
chr19	18079809	18080484	ZNF281_ChIPseq_peak_37354b	1	*	chr19	18065490	18084616	19126	+	ENST00000222249.9	Intron
chr19	18090297	18090459	ZNF281_ChIPseq_peak_37355	1	*	chr19	18085996	18092517	6521	+	ENST00000222249.9	Intron
chr19	18094028	18094728	ZNF281_ChIPseq_peak_37356a	1	*	chr19	18092936	18096120	3184	+	ENST00000222249.9	Intron
chr19	18094028	18094728	ZNF281_ChIPseq_peak_37356b	1	*	chr19	18092936	18096120	3184	+	ENST00000222249.9	Intron
chr19	18095616	18095943	ZNF281_ChIPseq_peak_37357	1	*	chr19	18092936	18096120	3184	+	ENST00000222249.9	Intron
chr19	18107605	18107876	ZNF281_ChIPseq_peak_37359	1	*	chr19	18104368	18108960	4592	+	ENST00000222249.9	Intron
chr19	18117737	18118171	ZNF281_ChIPseq_peak_37361	1	*	chr19	18112382	18119519	7137	+	ENST00000379656.3	Intron
chr19	18118775	18119285	ZNF281_ChIPseq_peak_37362a	1	*	chr19	18112382	18119519	7137	+	ENST00000379656.3	Intron
chr19	18118775	18119285	ZNF281_ChIPseq_peak_37362b	1	*	chr19	18112382	18119519	7137	+	ENST00000379656.3	Intron
chr19	18179364	18179568	ZNF281_ChIPseq_peak_37374	1	*	chr19	18179336	18180355	1019	-	ENST00000600835.2	Intron
chr19	18200580	18200981	ZNF281_ChIPseq_peak_37376	1	*	chr19	18197742	18209564	11822	-	ENST00000600835.2	Intron
chr19	18209122	18209335	ZNF281_ChIPseq_peak_37378	1	*	chr19	18208641	18218396	9755	+	ENST00000262811.6	Intron
chr19	18209122	18209335	ZNF281_ChIPseq_peak_37378	1	*	chr19	18197742	18209564	11822	-	ENST00000600835.2	Intron
chr19	18209840	18210281	ZNF281_ChIPseq_peak_37379	1	*	chr19	18208641	18218396	9755	+	ENST00000262811.6	Intron
chr19	18220313	18221587	ZNF281_ChIPseq_peak_37380a	1	*	chr19	18218428	18232494	14066	+	ENST00000262811.6	Intron
chr19	18220313	18221587	ZNF281_ChIPseq_peak_37380b	1	*	chr19	18218428	18232494	14066	+	ENST00000262811.6	Intron
chr19	18220313	18221587	ZNF281_ChIPseq_peak_37380c	1	*	chr19	18218428	18232494	14066	+	ENST00000262811.6	Intron
chr19	18220313	18221587	ZNF281_ChIPseq_peak_37380d	1	*	chr19	18218428	18232494	14066	+	ENST00000262811.6	Intron
chr19	18220313	18221587	ZNF281_ChIPseq_peak_37380e	1	*	chr19	18218428	18232494	14066	+	ENST00000262811.6	Intron
chr19	18228494	18229265	ZNF281_ChIPseq_peak_37381	1	*	chr19	18218428	18232494	14066	+	ENST00000262811.6	Intron
chr19	18264940	18265281	ZNF281_ChIPseq_peak_37383	1	*	chr19	18264104	18266266	2162	+	ENST00000222254.8	Intron
chr19	18264940	18265281	ZNF281_ChIPseq_peak_37383	1	*	chr19	18264104	18266266	2162	+	ENST00000593731.1	Intron
chr19	18267897	18268869	ZNF281_ChIPseq_peak_37384a	1	*	chr19	18267011	18271280	4269	+	ENST00000222254.8	Intron
chr19	18267897	18268869	ZNF281_ChIPseq_peak_37384a	1	*	chr19	18267011	18271280	4269	+	ENST00000593731.1	Intron
chr19	18267897	18268869	ZNF281_ChIPseq_peak_37384b	1	*	chr19	18267011	18271280	4269	+	ENST00000222254.8	Intron
chr19	18267897	18268869	ZNF281_ChIPseq_peak_37384b	1	*	chr19	18267011	18271280	4269	+	ENST00000593731.1	Intron
chr19	18279729	18279891	ZNF281_ChIPseq_peak_37386	1	*	chr19	18279706	18279896	190	+	ENST00000222254.8	Intron
chr19	18279729	18279891	ZNF281_ChIPseq_peak_37386	1	*	chr19	18279706	18279896	190	+	ENST00000593731.1	Intron
chr19	18334684	18335223	ZNF281_ChIPseq_peak_37393	1	*	chr19	18333133	18343759	10626	-	ENST00000355502.3	Intron
chr19	18335587	18336159	ZNF281_ChIPseq_peak_37394a	1	*	chr19	18333133	18343759	10626	-	ENST00000355502.3	Intron
chr19	18335587	18336159	ZNF281_ChIPseq_peak_37394b	1	*	chr19	18333133	18343759	10626	-	ENST00000355502.3	Intron
chr19	18336469	18336840	ZNF281_ChIPseq_peak_37395	1	*	chr19	18333133	18343759	10626	-	ENST00000355502.3	Intron
chr19	18337192	18337358	ZNF281_ChIPseq_peak_37396	1	*	chr19	18333133	18343759	10626	-	ENST00000355502.3	Intron
chr19	18338849	18339159	ZNF281_ChIPseq_peak_37397	1	*	chr19	18333133	18343759	10626	-	ENST00000355502.3	Intron
chr19	18342658	18342929	ZNF281_ChIPseq_peak_37398	1	*	chr19	18333133	18343759	10626	-	ENST00000355502.3	Intron
chr19	18354454	18354654	ZNF281_ChIPseq_peak_37400	1	*	chr19	18347871	18361121	13250	-	ENST00000355502.3	Intron
chr19	18359069	18359394	ZNF281_ChIPseq_peak_37401	1	*	chr19	18347871	18361121	13250	-	ENST00000355502.3	Intron
chr19	18418393	18418828	ZNF281_ChIPseq_peak_37417	1	*	chr19	18418365	18420487	2122	-	ENST00000593829.1	Intron
chr19	18422518	18422663	ZNF281_ChIPseq_peak_37418	1	*	chr19	18420671	18423413	2742	-	ENST00000593829.1	Intron
chr19	18423235	18423386	ZNF281_ChIPseq_peak_37419	1	*	chr19	18420671	18423413	2742	-	ENST00000593829.1	Intron
chr19	18535763	18536208	ZNF281_ChIPseq_peak_37431	1	*	chr19	18530517	18538160	7643	+	ENST00000270061.7	Intron
chr19	18536579	18536971	ZNF281_ChIPseq_peak_37432	1	*	chr19	18530517	18538160	7643	+	ENST00000270061.7	Intron
chr19	18556215	18556587	ZNF281_ChIPseq_peak_37440	1	*	chr19	18556078	18557118	1040	-	ENST00000594635.2	Intron
chr19	18561839	18562286	ZNF281_ChIPseq_peak_37443a	1	*	chr19	18561785	18562361	576	-	ENST00000594635.2	Intron
chr19	18561839	18562286	ZNF281_ChIPseq_peak_37443b	1	*	chr19	18561785	18562361	576	-	ENST00000594635.2	Intron
chr19	18562847	18563105	ZNF281_ChIPseq_peak_37444	1	*	chr19	18562458	18569014	6556	-	ENST00000594635.2	Intron
chr19	18575561	18575835	ZNF281_ChIPseq_peak_37445	1	*	chr19	18572662	18576221	3559	-	ENST00000594635.2	Intron
chr19	18577742	18577970	ZNF281_ChIPseq_peak_37447	1	*	chr19	18576728	18581785	5057	-	ENST00000594635.2	Intron
chr19	18580492	18580651	ZNF281_ChIPseq_peak_37448	1	*	chr19	18576728	18581785	5057	-	ENST00000594635.2	Intron
chr19	18581020	18581423	ZNF281_ChIPseq_peak_37449	1	*	chr19	18576728	18581785	5057	-	ENST00000594635.2	Intron
chr19	18595788	18596012	ZNF281_ChIPseq_peak_37450	1	*	chr19	18583692	18632730	49038	-	ENST00000594635.2	Intron
chr19	18600448	18601168	ZNF281_ChIPseq_peak_37451a	1	*	chr19	18583692	18632730	49038	-	ENST00000594635.2	Intron
chr19	18600448	18601168	ZNF281_ChIPseq_peak_37451b	1	*	chr19	18583692	18632730	49038	-	ENST00000594635.2	Intron
chr19	18605374	18605721	ZNF281_ChIPseq_peak_37452	1	*	chr19	18583692	18632730	49038	-	ENST00000594635.2	Intron
chr19	18706075	18706825	ZNF281_ChIPseq_peak_37460a	1	*	chr19	18705244	18707431	2187	-	ENST00000392386.3	Intron
chr19	18706075	18706825	ZNF281_ChIPseq_peak_37460b	1	*	chr19	18705244	18707431	2187	-	ENST00000392386.3	Intron
chr19	18716248	18716446	ZNF281_ChIPseq_peak_37461	1	*	chr19	18710656	18717351	6695	-	ENST00000392386.3	Intron
chr19	18720023	18720176	ZNF281_ChIPseq_peak_37463	1	*	chr19	18718316	18723660	5344	+	ENST00000600490.1	Intron
chr19	18721247	18721977	ZNF281_ChIPseq_peak_37464a	1	*	chr19	18718316	18723660	5344	+	ENST00000600490.1	Intron
chr19	18721247	18721977	ZNF281_ChIPseq_peak_37464b	1	*	chr19	18718316	18723660	5344	+	ENST00000600490.1	Intron
chr19	18721247	18721977	ZNF281_ChIPseq_peak_37464c	1	*	chr19	18718316	18723660	5344	+	ENST00000600490.1	Intron
chr19	18755368	18755765	ZNF281_ChIPseq_peak_37467a	1	*	chr19	18747947	18775070	27123	+	ENST00000300976.4	Intron
chr19	18755368	18755765	ZNF281_ChIPseq_peak_37467b	1	*	chr19	18747947	18775070	27123	+	ENST00000300976.4	Intron
chr19	18757565	18757961	ZNF281_ChIPseq_peak_37468	1	*	chr19	18747947	18775070	27123	+	ENST00000300976.4	Intron
chr19	18762605	18762819	ZNF281_ChIPseq_peak_37469	1	*	chr19	18747947	18775070	27123	+	ENST00000300976.4	Intron
chr19	18768351	18769264	ZNF281_ChIPseq_peak_37470a	1	*	chr19	18747947	18775070	27123	+	ENST00000300976.4	Intron
chr19	18768351	18769264	ZNF281_ChIPseq_peak_37470b	1	*	chr19	18747947	18775070	27123	+	ENST00000300976.4	Intron
chr19	18770495	18770868	ZNF281_ChIPseq_peak_37471	1	*	chr19	18747947	18775070	27123	+	ENST00000300976.4	Intron
chr19	18771270	18771448	ZNF281_ChIPseq_peak_37472	1	*	chr19	18747947	18775070	27123	+	ENST00000300976.4	Intron
chr19	18774776	18774955	ZNF281_ChIPseq_peak_37473	1	*	chr19	18747947	18775070	27123	+	ENST00000300976.4	Intron
chr19	18777183	18777448	ZNF281_ChIPseq_peak_37474	1	*	chr19	18775253	18778473	3220	+	ENST00000300976.4	Intron
chr19	18795135	18795305	ZNF281_ChIPseq_peak_37478	1	*	chr19	18794638	18853719	59081	+	ENST00000338797.6	Intron
chr19	18802774	18802940	ZNF281_ChIPseq_peak_37479	1	*	chr19	18794638	18853719	59081	+	ENST00000338797.6	Intron
chr19	18842562	18842720	ZNF281_ChIPseq_peak_37480	1	*	chr19	18794638	18853719	59081	+	ENST00000338797.6	Intron
chr19	18844798	18845074	ZNF281_ChIPseq_peak_37481	1	*	chr19	18794638	18853719	59081	+	ENST00000338797.6	Intron
chr19	18850144	18850645	ZNF281_ChIPseq_peak_37482	1	*	chr19	18794638	18853719	59081	+	ENST00000338797.6	Intron
chr19	18855885	18856343	ZNF281_ChIPseq_peak_37483	1	*	chr19	18854965	18856632	1667	+	ENST00000338797.6	Intron
chr19	18871992	18872137	ZNF281_ChIPseq_peak_37485	1	*	chr19	18871038	18876213	5175	+	ENST00000338797.6	Intron
chr19	18960305	18960481	ZNF281_ChIPseq_peak_37496	1	*	chr19	18958642	18960883	2241	+	ENST00000262803.5	Intron
chr19	18998616	18998845	ZNF281_ChIPseq_peak_37501	1	*	chr19	18995076	19004224	9148	-	ENST00000247005.6	Intron
chr19	18998616	18998845	ZNF281_ChIPseq_peak_37501	1	*	chr19	18995076	19004224	9148	-	ENST00000427170.2	Intron
chr19	19012066	19012270	ZNF281_ChIPseq_peak_37505	1	*	chr19	19011258	19014076	2818	-	ENST00000600932.1	Intron
chr19	19015278	19015501	ZNF281_ChIPseq_peak_37507	1	*	chr19	19014232	19015579	1347	-	ENST00000600932.1	Intron
